datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
8/15/1968 11:30,yosemite pass (in the valley over; nr. nv border),ca,,disk,360,6 minutes,A black circle eclipsed the stars as it hovered over our campsite. It had no lights and made no sound. It appeared to be aprox 40 to 10,2/16/1999,37.646468,-120.683525
8/15/1968 12:00,sewickley,pa,us,cigar,120,2 minutes,Stationary high altitude airliner sized wingless cigar shape,5/12/2010,40.5363889,-80.1847222
8/15/1968 13:00,cannon,de,us,oval,1800,30 minutes,ONE OVAL DARK GRAY OBJECT THAT HOVERED ABOVE IN THE SKY.,11/21/2010,38.6994444,-75.6152778
8/15/1968 15:00,church hill,pa,us,sphere,900,about 15 min,Silver sphere flew overhead at high altitude with two delta-wing fighters in pursuit.,4/2/1999,40.1105556,-75.85
8/15/1968 18:00,east palestine,oh,us,disk,5,5 seconds,Looked like a typical flying saucer silver in color. lights on bottom.less then 100yds on ground maybe 200 ft up in the sky. flying nw.,7/3/2013,40.8338889,-80.5405556
8/15/1968 20:00,pomona,ca,us,light,600,10 minutes,A bright star grew larged and exploded in the sky and faded away in a ten minute period.,7/4/2012,34.0552778,-117.7513889
8/15/1968 21:35,greensboro,nc,us,disk,120,2 minutes,We were close enough to see windows,9/2/2005,36.0725,-79.7922222
8/15/1968 22:50,bjursas/falun (sweden),,,light,1500,25 min appr.,I and 3 friend was chitchatting outside a country-store late on night when my friend pointed tothe sky telling us to look at a bright,1/11/2002,60.737257,15.453011
8/15/1969 1:00,baldwin city,ks,us,circle,8,8 seconds,object moved in fashion against all laws of physics.  90 degree instant turn. the entire object was dot of light.,10/31/2008,38.775,-95.1861111
8/15/1969 1:00,unknown,az,,circle,180,1-3 minutes,We saw a glowing yellow gold object 50 to 100 yards in diameter hovering above us as though wanting to communicate.,12/20/2000,34.911097,-111.396242
8/15/1969 2:00,johnstown,pa,us,triangle,600,10 minutes,WHAT I SAW WAS MUCH LIKE THE SIGHTING IN MILLSTADT ILL...ONLY ALL I COULD MAKE OUT WAS THE MOVING LIGHT FORMATION..SLOWLY  MOVING HORO,4/28/2001,40.3266667,-78.9222222
8/15/1969 12:00,port jefferson,ny,us,disk,3600,1 hour,Metallic Disc hovers high over commercial jet traffic.,4/9/2004,40.9463889,-73.0697222
8/15/1969 19:00,el cajon,ca,us,other,7,5-7 seconds,A creature crossed my path and ordered me not to hurt it as I was driving at the time.,1/10/2009,32.7947222,-116.9616667
8/15/1969 20:00,east barre,vt,us,cylinder,480,8 minutes,Fast moving but in jerky stops and starts,4/27/2007,44.1580556,-72.4508333
8/15/1969 20:00,rockford,il,us,other,180,3 minutes,Seen an object in the sky that appeared to be an old World War II plane buy wasn&#39t&#33,6/12/2008,42.2711111,-89.0938889
8/15/1969 21:30,biola,ca,us,cigar,180,3 min,It was long cigar shaped about 500 feet long with the under side giving off a bright white light.,2/14/2010,36.8022222,-120.0152778
8/15/1969 21:30,toronto (canada),on,ca,circle,60,1 minute,silent 6-lighted disk size of fist at arm&#39s lenghtmoving in small circles  ((NUFORC Note:  Advertising light??)),9/1/2004,43.666667,-79.416667
8/15/1969 22:00,lamont,ca,us,formation,5,4 to 5 seconds,9 to 13 objects in &quot;V&quot; formation travelling about 100 mi per second graze ionosphere.,11/26/2003,35.2597222,-118.9133333
8/15/1969 22:00,phouc vinh (viet nam),,,unknown,120,2 mins,I was on perimeter guard duty with 3 others who were off watch and asleep.I remember this vividly and can&#39t ever forget it.while lookin,4/27/2007,11.296371,106.806039
8/15/1969 23:00,ensenada (15 miles south of) (mexico),,,formation,120,one hour,My brother a friend and I witnessed six craft over Baja Calif beach in October of 1969,10/31/2003,31.866743,-116.596371
8/16/1957 21:30,smith&#39s ferry,id,,disk,600,10 minutes,When a disk UFO passes within a few feet of the truck cab the Air Force calls it a lost missile.,6/3/2010,44.30648,-116.081001
8/16/1962 12:00,haverhill,ma,us,disk,300,5 minutes,Two Silver Disks observed in broad daylight.,1/31/2011,42.7761111,-71.0777778
8/16/1967 16:30,camden,nj,us,changing,600,5-10 minutes,Dark &quot;disc&quot; over Newton Creek in Camden first appeared &quot;round&quot; and then to &quot;oval&quot; to a fine line to nothing&#33,12/16/2005,39.9258333,-75.12
8/16/1968 3:00,kansas ciy,ks,,changing,97200,27 hours,Deep red light changeing to two much larger spheres of white light then changeing back to the red light again.,1/31/2004,39.114053,-94.627464
8/17/1955 21:00,covina,ca,us,disk,600,10 minutes,It was about 1500 ft up. It just stayed there in one spot for 10 mins then was gone.,9/29/2004,34.09,-117.8894444
8/17/1957 23:00,huntington,in,us,triangle,3600,1 hour,Directly over head at tree level a Massive Silent Hovering Object blocking the  night sky,3/19/2009,40.8830556,-85.4975
8/17/1960 21:10,long beach (terminal island),ca,us,other,5,4-5 seconds,9/17/1960 -21:10 hours-Terminal Island Califronia Four  Crescent over LBNSY- observed 4-5 seconds above broken clouds,3/31/2008,33.7669444,-118.1883333
8/17/1966 1:45,bass harbor,me,us,disk,300,5 min,Disk shape object seen in Blue Hill Bay Bass Harbor ME  1966,10/31/2003,44.24,-68.3444444
8/17/1966 23:00,beverly,oh,us,cigar,1200,20 min.,IT WAS A WARM SUMMER NIGHT.THERE WAS 6 OF US IN MY NEW COBVERTIBLE.WE WERE ALL 16-17 YRS OLD AND NO WE WERE NOT DRINKONG OR SMO,9/9/2004,39.5477778,-81.6397222
8/17/1969 2:30,north hollywood,ca,us,sphere,600,10 minutes,Was up late watching TV and glanced out of nearby window to witness 6-7 bright orange lights to the south about half of a mile away.,11/2/1999,34.1722222,-118.3780556
8/18/1966 19:00,big sur,ca,us,diamond,120,minute,I was at Nepethe Lodge in the Big Sur area with a friend of mine and we were having dinner.  I looked up at the sky and thought I was s,3/11/2003,36.2702778,-121.8063889
8/19/1969 23:00,duncan (canada),bc,ca,cylinder,1200,15 to 20 minutes,A group of people sighted an &quot;object&quot; that hovered for some 15 minutes it pulsated red to mauve.,4/16/2005,48.783333,-123.7
8/20/1960 21:30,pittsburgh,pa,us,sphere,300,about 5min.,A white sphere 5-7 ft. in diameter was viewed by about 35 people going form a stationary position to high rate of speed.,5/9/2003,40.4405556,-79.9961111
8/20/1963 2:30,camas,wa,us,unknown,900,10-15 minutes,Prune Hill Camas Washington a rural area above the Columbia River and across the river from PDX--I was in bed in a daylight basement,5/10/2004,45.5872222,-122.3983333
8/20/1964 13:00,los angeles (san fernando valley),ca,us,cross,300,5 min.,Commercial looking airline pin wheeling in place.,9/24/2003,34.0522222,-118.2427778
8/20/1964 22:45,st. petersburg,fl,us,unknown,2700,45 minutes,I saw very strange lites in the sky one night that seemed to hypnotise me for a half an hour.,4/13/2010,27.7705556,-82.6794444
8/20/1965 19:00,charleston,sc,us,sphere,30,30 seconds,Sphere of fire with multiple course changes of 15 degrees in ZERO TIME.  6 course changes 30 seconds.,1/24/2014,32.7763889,-79.9311111
8/20/1965 20:30,new york city (brooklyn),ny,us,cylinder,120,2 long minutes,I was 10 years old.My mother and I walked the dog to the Parade Ground an annex of Prospect Park Brooklyn NY. We let the dog off,10/28/2002,40.7141667,-74.0063889
8/20/1965 20:30,new york city (brooklyn),ny,us,cylinder,120,minutes,1965 Dark Grey Cylinder UFO Updated Statement,5/15/2006,40.7141667,-74.0063889
8/20/1965 22:00,rutland,ma,us,cigar,300,5 minutes,No longer a bright white but had turned to a radiant pulsating red hue.,7/26/2002,42.3694444,-71.9486111
8/20/1966 1:00,indianapolis,in,us,light,1500,25 min.,Red light in tree,4/16/2005,39.7683333,-86.1580556
8/20/1967 3:30,edgartown,ma,us,sphere,120,1-1/2 minutes,WHITE SPHERE STOPS OVER HOUSE,10/30/2006,41.3888889,-70.5138889
8/20/1967 18:30,huron,in,us,cigar,300,5 minutes,While traveling west on Ind st hwy 60 my ex-wife and I saw a cigar shaped object houvering over the intersection of u.s. hwy 50 and In,11/2/1999,38.7222222,-86.6705556
8/20/1967 21:00,azusa canyon (?),ca,,unknown,2400,30-40 min.,A light or object moving the stars out of an area to create a hole in the sky for possible vision from beyond?,3/13/2012,32.64881,-116.994491
8/20/1968 3:30,norfolk naval operation base,va,,circle,180,2 to 3 min,While relieving and sailor at 3:30 am. We were looking at a full moon. We noticed this very bright star that appeared to be aout 6&quot; fro,6/23/1999,37.431573,-78.656894
8/20/1968 18:30,elwood,nj,us,cigar,15,15 seconds,9/20/67 Elwood N.J. cigar/disc 15seconds object moved slowly at tree line and was reported by paper next day,10/11/2005,39.5763889,-74.7172222
8/21/1961 11:40,kelowna (canada),bc,ca,changing,20,10-20 seconds,((HOAX??))  Reddish orange pulsating star.,2/27/2014,49.9,-119.483333
8/2/1965 1:42,pittsburgh,pa,us,oval,20,20 seconds,Transluscent Orb (Orange/Yellow/White with a clear light in center) streaked above my house from West to East,8/4/2003,40.4405556,-79.9961111
8/22/1962 20:00,charlottetown (canada),pe,ca,light,180,3 minutes,Speeding light from horizon stopping and turning 90 degrees at high speed and then hovering overhead.,8/7/2007,46.233333,-63.133333
8/22/1964 18:40,florence,al,us,disk,60,1 minute,Typical &quot;saucer shaped craft&quot; followed a valley leading to a major hydroelectric plant on the Tennessee River.,3/21/2003,34.7997222,-87.6772222
8/22/1966 23:00,seatac,wa,us,unknown,120,2minutes,SAW UFO AT NIGHT TAKE OFF SO FAST THAT IT LOOKED LIKE IT KICKED IT INTO WARP DRIVE.,11/26/2003,47.4538889,-122.3205556
8/22/1967 20:00,pittsburgh,pa,us,circle,300,5 minutes,i looked up at the stars as it was getting darker. as i did i noticed a small point of light moving high across the sky. as i watched i,3/21/2003,40.4405556,-79.9961111
8/23/1963 22:00,broadalbin,ny,us,light,600,10 min,I was 13 at the time and had a great interest in aviationand still do with 32 yrs under my belt with USAirways.I was walking home and,1/17/2004,43.0586111,-74.1969444
8/25/1963 22:00,belchertown,ma,us,unknown,3600,app. 1 hour,Sighting occurred when I was 9 years old ... I was lying in bed  at night  when suddenly  a bright blue light lit up the room  as i,7/5/2005,42.2769444,-72.4013889
8/25/1965 22:00,elmira (canada),on,ca,disk,900,15 minutes,In the evening of August 25?/65 I was eleven my brother thirteen and our next door neighbour also thirteen were assigned to take o,3/6/2001,46.433333,-62.066667
8/25/1967 3:15,princeton,id,us,disk,1800,30 mins.,Flying Saucer: August 1967-A Teen&#39s Observation,5/11/2005,46.9141667,-116.8330556
8/25/1967 23:30,playa del rey,ca,us,oval,300,4-5 min.,Oval light (the size of a five story building) sighted from shore had no reflection on water no sound and traveled at breakneck speeds,1/10/2009,33.9488889,-118.4447222
8/27/1969 21:00,enfield,me,us,oval,900,10-15min,The object would stop and move and then blink off and be somewhere else in the sky. And started moving again but at a slow pace&#33,4/16/2005,45.2488889,-68.5688889
8/28/1960 21:00,dickinson,nd,us,circle,120,2 min,There was no sound no air movement and it moved off very fast .,3/21/2003,46.8791667,-102.7891667
8/28/1966 0:00,grovertown,in,us,cigar,10,10 sec,did i see rockets flying over my house,12/23/2002,41.375,-86.5047222
8/29/1969 19:00,vernon (canada),bc,ca,cigar,4,4 seconds,Large white cigar shaped object stops above house.,6/12/2008,46.183333,-62.883333
8/30/1961 0:00,evendale,oh,us,unknown,15,10 to 15 seconds,This UFO event occurred in August or Semptember of 1961.  I wish someone could shed some light on this matter.  A lot of time has passe,3/2/2004,39.2561111,-84.4180556
8/30/1966 17:30,rochester,ny,us,disk,15,15 seconds,Disc shaped object came down from clouds hovered for 15 seconds then slowly went back up into the clouds.,10/31/2003,43.1547222,-77.6158333
8/30/1967 21:00,lansing,ks,us,unknown,300,5 mins,Two sets of lights blinking alternately.,6/12/2008,39.2486111,-94.9
8/3/1957 20:00,vandalia,oh,us,disk,300,5-min.,Disk with light spining through it&#39s center crossed the sky from south to north in 3 min or less 8/3/57,1/17/2004,39.8905556,-84.1988889
8/3/1965 21:00,san clemente/san juan capistrano,ca,,fireball,60,1 minute or less,Orange Fireball Lands In San Juan Capistrano August 1965,10/30/2006,33.421192,-117.601923
8/3/1967 17:00,calgary (calgary),ab,,disk,300,5 min?,Close observation of hovering saucer shaped craft about 75&#39 above the ground. 500 Lights On Object0: Yes,1/10/2009,51.045325,-114.058101
8/3/1967 21:15,bagsv&aelig;rd (denmark),dc,,changing,240,4 min,I WAS CARVINGTHEN SUDDENDLY MY LITTLE GIRL AND SON SAID THATS NOT AN AIRPLANE SO MY WIFE ASKED ME WHAT IT WAS..... THE CRAFT CAME STR,10/30/2006,38.907231,-77.036464
8/4/1957 2:00,bainbridge/ port deposit,md,,fireball,22,22sec,Midwatch spots Fireball headed directly toward barracks.No time to wake shipmates or get out of the way.,10/8/2007,39.629014,-76.078383
8/4/1964 9:30,boston,ma,us,circle,3600,1 hour,Red circle flies low over the city,8/24/2004,42.3583333,-71.0602778
8/5/1961 21:15,glenshaw,pa,us,disk,900,15 minutes,2 scientists among 7 witnesses see disk hovering approximately 100 feet above neighbor&#39s home then yard.,11/28/2007,40.5327778,-79.9677778
8/5/1961 23:00,pittsburgh,pa,us,sphere,600,7-10 min,Orange yellow sphere size of small house hovers above trees 50 feet away from young girl on country lane,8/7/2007,40.4405556,-79.9961111
8/5/1964 20:00,rodolph (canada),on,,oval,900,15 minutes,This had intelligence and made moves to intercept us. It was aware&#33,10/30/2012,41.29783,-83.669934
8/5/1967 1:00,fort smith,ar,,chevron,30,30 seconds,Results of research on Ft. Smith chevron sighting.,11/3/2005,35.385924,-94.398547
8/5/1967 21:00,fort smith,ar,,teardrop,14400,3 - 4 hours,Unidentified objects witnessed by hundreds over Fort Smith Arkansas,2/1/2007,35.385924,-94.398547
8/5/1969 19:00,north haven,ct,us,disk,1200,20 mins,UFO explosion and sighting,4/22/2003,41.3908333,-72.86
8/6/1955 19:00,newtown square,pa,us,circle,4,4 seconds,A round object going from bottom to top of moon in 4 seconds,12/12/2011,39.9866667,-75.4013889
8/6/1959 20:30,mexico city (mexico),,,formation,60,1 min,Direction: West to East Seven lights type foo fighter (intense white neon light) in triangle formation never ever seen speed. Due to t,1/21/2008,19.432608,-99.133208
8/6/1965 1:00,san antonio (ranch outside of),tx,us,egg,900,15 minutes,We spotted the glowing object slowly hovering about 15 feet above the densely planted mesquite oak and huisache trees.,5/27/2003,29.4238889,-98.4933333
8/6/1966 1:30,santa rosa,ca,us,disk,2700,30-45 min,AUGUST 6 1966 BETW EEN 12;30A.M.+ 1.45 A.M. MYSELF AND TO FRIENDS MY PARENTS SISTOR ALL WHERE PRESANT ONE SAUCER ABOUT A QUATER MILE A,1/28/1999,38.4405556,-122.7133333
8/7/1957 1:00,indianapolis,in,us,light,3600,1 hour,Flashing light over Indiana,11/21/2010,39.7683333,-86.1580556
8/7/1965 13:00,south yarmouth,ma,us,light,60,1 minute,on aug 07 1965 i was 16 . playing baseball with approx 16 others .looking to the east i observed three spots of intense light at appro,2/22/2002,41.6666667,-70.1852778
8/7/1966 19:00,welland (canada),on,ca,sphere,900,15 minutes,Orange sphere moving erratically and at rapid speeds,4/16/2005,42.983333,-79.25
8/7/1969 18:30,riverton (canada),mb,ca,circle,60,1 minute,1969/ Riverton Manitoba Sphere 1 minute time space alteration.,4/11/2014,51,-97
8/8/1955 1:00,independence,mo,us,fireball,300,several hrs.,Flaming ball of light making right angle turns seen from front porch on a hot summer&#39s night.,5/15/2006,39.0911111,-94.4152778
8/8/1958 15:00,scarborough,me,us,disk,600,10 minutes,I was a young girl around 1958 when I saw a saucer-shaped craft on the ground in daylight resting between two sets of power lines,4/16/2005,43.5780556,-70.3222222
8/8/1962 14:00,lodi,oh,us,other,600,5-10 minutes,cluster UFO&#39s ...no sound...it looked like one craft with.approx. 10-12 circular with bright red lights. Broke apart into seperate craf,5/24/2005,41.0333333,-82.0122222
8/8/1965 12:30,tularosa,nm,us,disk,300,five minutes,Object in the skys 1963 or 65?,11/8/2003,33.0738889,-106.0180556
8/8/1965 23:10,minneapolis,mn,us,changing,120,2 min.,A firery ball came from a high altitude at a steep angle in the northern sky. It leveled off and changed to a dome shape with a pulsati,1/28/1999,44.98,-93.2636111
8/8/1967 11:00,babylon,ny,us,circle,120,2 minutes,Circular object with lights  around perimeter hovering over  witness,7/4/2012,40.6955556,-73.3261111
8/8/1967 16:00,alamosa,co,us,light,1200,20 minutes,Alamosa UFO disappears after flash of blinding light.,11/28/2007,37.4694444,-105.8694444
